i,S_single
95.3178663618532,1.76987780174246
95.9677804268833,1.76862799870468
96.6224561879053,1.76738062299297
97.281929990544,1.76613566880559
97.946238455715,1.76489313035762
98.6154184815125,1.76365300188091
99.2895072451063,1.76241527762405
99.9685422046473,1.76117995185228
100.652561101182,1.75994701884742
101.341601960573,1.75871647290789
102.035703095438,1.75748830834854
102.734903107082,1.75626251950071
103.439240887447,1.75503910071209
104.148755621076,1.7538180463467
104.86348678707,1.75259935078483
105.58347416107,1.75138300842299
106.308757817237,1.75016901367384
107.039378130239,1.74895736096614
107.775375777257,1.74774804474474
108.516791739995,1.74654105947041
109.263667306676,1.74533639961995
110.016044074098,1.74413405968597
110.773963949637,1.74293403417696
111.537469153304,1.74173631761719
112.306602219785,1.74054090454663
113.081406000502,1.73934778952095
113.861923665672,1.73815696711143
114.648198706381,1.73696843190492
115.440274936671,1.73578217850379
116.238196495601,1.73459820152588
117.042007849377,1.73341649560442
117.851753793426,1.73223705538803
118.667479454516,1.73105987554061
119.489230292871,1.72988495074135
120.317052104293,1.72871227568461
121.150991022296,1.72754184507994
121.991093520239,1.72637365365197
122.837406413475,1.7252076961404
123.689976861495,1.72404396729991
124.548852370101,1.72288246190016
125.414080793552,1.72172317472571
126.285710336747,1.72056610057594
127.1637895574,1.71941123426508
128.048367368222,1.71825857062209
128.939493039116,1.71710810449062
129.837216199365,1.71595983072901
130.741586839844,1.71481374421019
131.652655315218,1.71366983982165
132.570472346171,1.71252811246536
133.495089021606,1.71138855705781
134.426556800882,1.71025116852985
135.364927516045,1.70911594182672
136.310253374058,1.70798287190798
137.262586959046,1.70685195374745
